#dataset: trafficsign
#way backdoor looks like: green_squares
#merge strategy: sequential
#number of benign sources: 4
#number of malicious sources: 1
#batch size: 64
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 100
#order of time backdoors being inserted: first
#attack model: basic
#starttime: 140135
training_type;epoch_number;learn_rate;avg_training_loss;avg_test_loss;test_accuracy;timestamp
backdoor;1;0.01;0.8118299841880798;2.838771917473896;0.0;140221
normal;1;0.01;2.0494203567504883;1.6958833620874478;37.82958645573134;140524
backdoor;2;0.01;0.28018543124198914;4.732494035562541;1.2212045517624202;140629
normal;2;0.01;1.3196232318878174;0.7194918016493403;75.13183458229254;140931
backdoor;3;0.01;0.2057768702507019;7.318356926097759;5.27338329170136;141032
normal;3;0.01;0.7483365535736084;0.4131598966174208;83.87454898695532;141334
backdoor;4;0.01;0.23485539853572845;8.658982581044118;6.328059950041632;141436
normal;4;0.01;0.4711208641529083;0.26273325669480724;92.72828198723286;141738
backdoor;5;0.01;0.27233994007110596;8.572305500920931;5.689703025256731;141840
normal;5;0.01;0.33307987451553345;0.1957930944235869;95.25395503746877;142142
backdoor;6;0.01;0.269502192735672;8.509562591099586;6.27255065223425;142244
normal;6;0.01;0.25866132974624634;0.1695745286365734;95.75353871773522;142546
backdoor;7;0.01;0.272525817155838;8.359178695022282;6.328059950041632;142648
normal;7;0.01;0.2199300080537796;0.15121091897719593;96.39189564252013;142950
backdoor;8;0.01;0.27379998564720154;8.362509960139622;6.411323896752706;143051
normal;8;0.01;0.20518675446510315;0.14230102997817576;96.61393283374966;143353
backdoor;9;0.01;0.2717088758945465;8.421245086335356;6.411323896752706;143455
normal;9;0.01;0.1808127909898758;0.12996412845161534;96.89147932278657;143756
backdoor;10;0.01;0.27344655990600586;8.252917948280015;6.716625034693311;143858
normal;10;0.01;0.16618381440639496;0.12427940690836836;97.1135165140161;144200
backdoor;11;0.01;0.26835769414901733;8.396783028315943;6.605606439078546;144302
normal;11;0.01;0.15414930880069733;0.11577970764059248;97.33555370524563;144603
backdoor;12;0.01;0.266294002532959;7.967180983940165;6.883152928115459;144705
normal;12;0.01;0.14417019486427307;0.10921883986940836;97.52983624757147;145006
backdoor;13;0.01;0.24919284880161285;8.109682168889105;7.160699417152373;145108
normal;13;0.01;0.13357068598270416;0.10604362229101516;97.55759089647516;145409
backdoor;14;0.01;0.2552308738231659;7.828545071699538;7.604773799611435;145510
normal;14;0.01;0.12962763011455536;0.10223341395536877;97.4465723008604;145812
backdoor;15;0.01;0.24090056121349335;7.620450406546993;8.381903968914793;145913
normal;15;0.01;0.11886958032846451;0.09842702566403128;97.66860949208993;150215
backdoor;16;0.01;0.2287655621767044;7.681298902555535;8.603941160144323;150316
normal;16;0.01;0.1105443686246872;0.09555328532364793;97.7241187898973;150618
backdoor;17;0.01;0.21971459686756134;7.325608752153001;9.408825978351373;150719
normal;17;0.01;0.1098455861210823;0.09315315237702544;97.89064668331946;151020
backdoor;18;0.01;0.21658433973789215;7.024560774560442;10.602275881210103;151122
normal;18;0.01;0.09922653436660767;0.09190772645372035;97.86289203441576;151423
backdoor;19;0.01;0.19248510897159576;6.626849423042444;12.267554815431584;151524
normal;19;0.01;0.09591691195964813;0.09058936840447213;97.751873438801;151825
backdoor;20;0.01;0.1821022480726242;6.563615285453617;12.656119900083263;151926
normal;20;0.01;0.08903388679027557;0.08665379492230993;97.89064668331946;152229
backdoor;21;0.01;0.1777006834745407;5.941482015229118;15.709131279489315;152330
normal;21;0.01;0.08539058268070221;0.08894277732221442;97.7796280877047;152631
backdoor;22;0.01;0.15963241457939148;5.507974824606297;18.734388009991672;152733
normal;22;0.01;0.08308346569538116;0.08600979104902788;97.80738273660839;153034
backdoor;23;0.01;0.14121828973293304;5.220935308301313;21.56536219816819;153135
normal;23;0.01;0.07408642023801804;0.08443346782497;98.00166527893423;153437
backdoor;24;0.01;0.13114996254444122;4.786224330626294;25.53427699139606;153538
normal;24;0.01;0.07276586443185806;0.08144358592156357;98.0571745767416;153839
backdoor;25;0.01;0.11966542154550552;4.1551233358327595;31.557035803497087;153940
normal;25;0.01;0.06846597045660019;0.08446239076821403;97.91840133222314;154241
backdoor;26;0.01;0.10244488716125488;3.883171478013942;35.6924784901471;154343
normal;26;0.01;0.06504902988672256;0.08141874004664096;98.14043852345267;154644
backdoor;27;0.01;0.09028875827789307;3.2378474002724187;43.32500693866223;154745
normal;27;0.01;0.059750624001026154;0.08533185050650126;97.94615598112684;155045
backdoor;28;0.01;0.08340949565172195;3.076953008642734;46.21149042464613;155146
normal;28;0.01;0.05646891891956329;0.08462277991404975;97.91840133222314;155447
backdoor;29;0.01;0.07186625152826309;2.464601721563936;53.427699139605885;155548
normal;29;0.01;0.053920164704322815;0.08346536072624251;98.00166527893423;155849
backdoor;30;0.01;0.07595270872116089;2.4330948127861194;53.87177352206495;155950
normal;30;0.01;0.04964614659547806;0.07492559076707667;98.19594782126006;160251
backdoor;31;0.01;0.07003260403871536;1.9944908472531262;60.25534276991396;160352
normal;31;0.01;0.04708521440625191;0.07916275345785101;98.14043852345267;160652
backdoor;32;0.01;0.06228896975517273;1.859211203221117;62.11490424646128;160753
normal;32;0.01;0.042653460055589676;0.07775190226725155;98.14043852345267;161054
backdoor;33;0.01;0.05787418410181999;1.588132891680941;66.02830974188177;161155
normal;33;0.01;0.039388373494148254;0.07932328513694595;98.14043852345267;161455
backdoor;34;0.01;0.05292917415499687;1.3969745700421545;70.13599777962808;161557
normal;34;0.01;0.035946883261203766;0.08009991699702006;98.25145711906744;161857
backdoor;35;0.01;0.043662168085575104;1.337087939809421;70.82986400222038;161958
normal;35;0.01;0.034122712910175323;0.0760902929001638;98.25145711906744;162258
backdoor;36;0.01;0.04627391695976257;1.0807543715389778;76.15875659172912;162359
normal;36;0.01;0.03314055874943733;0.07959121727888867;98.22370247016376;162658
backdoor;37;0.01;0.04314707964658737;0.9576169757782717;78.43463780183181;162800
normal;37;0.01;0.03162215277552605;0.07566158811967683;98.30696641687483;163101
backdoor;38;0.01;0.04253923147916794;0.962358583369655;77.57424368581738;163202
normal;38;0.01;0.02974499575793743;0.07019322952513446;98.3902303635859;163503
backdoor;39;0.01;0.038580141961574554;0.6458399188867473;84.17985012489592;163604
normal;39;0.01;0.029054149985313416;0.07212526837484907;98.33472106577852;163904
backdoor;40;0.01;0.03315740078687668;0.5593384385607445;85.62309186788787;164005
normal;40;0.01;0.026200879365205765;0.07064539582675503;98.3902303635859;164304
backdoor;41;0.01;0.02783455327153206;0.6395945599314411;85.15126283652512;164404
normal;41;0.01;0.026134822517633438;0.0726048525992404;98.4179850124896;164703
backdoor;42;0.01;0.025259723886847496;0.46096779919602465;87.89897307799056;164804
normal;42;0.01;0.02482125163078308;0.06812656992736091;98.50124895920067;165103
backdoor;43;0.01;0.023310359567403793;0.4468786635333063;88.53733000277546;165204
normal;43;0.01;0.022075731307268143;0.06969286620147698;98.44573966139329;165502
backdoor;44;0.01;0.02339848130941391;0.355250525744575;90.59117402164863;165603
normal;44;0.01;0.021948479115962982;0.07154994487953714;98.52900360810436;165902
backdoor;45;0.01;0.020492620766162872;0.41902816064186127;89.45323341659729;170003
normal;45;0.01;0.022357165813446045;0.06486228034017982;98.66777685262281;170302
backdoor;46;0.01;0.01822010613977909;0.3219323300865734;91.89564252012212;170402
normal;46;0.01;0.01861162856221199;0.06697358591639214;98.50124895920067;170701
backdoor;47;0.01;0.019992295652627945;0.31033802074926514;92.20094365806273;170802
normal;47;0.01;0.019453108310699463;0.06936144975231445;98.55675825700804;171101
backdoor;48;0.01;0.022208737209439278;0.23770338149050355;93.75520399666944;171202
normal;48;0.01;0.01784849539399147;0.067916262266485;98.6955315015265;171501
backdoor;49;0.01;0.021463539451360703;0.17107444360520102;95.39272828198723;171602
normal;49;0.01;0.01642771065235138;0.07084762646466952;98.47349431029697;171902
backdoor;50;0.01;0.01293623074889183;0.12523135605503882;96.19761310019429;172004
normal;50;0.01;0.01641714759171009;0.06569614704648427;98.7510407993339;172303
backdoor;51;0.01;0.018620194867253304;0.18844451316743185;94.61559811268387;172404
normal;51;0.01;0.01707211323082447;0.06700996308032423;98.6955315015265;172703
backdoor;52;0.01;0.020839529111981392;0.15129512186184074;95.69802941992783;172804
normal;52;0.01;0.014210224151611328;0.06394071615237001;98.80655009714127;173103
backdoor;53;0.01;0.012803014367818832;0.07621843068426713;97.64085484318623;173204
normal;53;0.01;0.014508713036775589;0.06546077411704807;98.66777685262281;173504
backdoor;54;0.01;0.014716043137013912;0.10143472534422368;97.0857618651124;173604
normal;54;0.01;0.014648040756583214;0.06307552018664721;98.6955315015265;173904
backdoor;55;0.01;0.0199155081063509;0.06075792195730458;98.22370247016376;174004
normal;55;0.01;0.0147990882396698;0.06362968898266429;98.7232861504302;174305
backdoor;56;0.01;0.012472892180085182;0.059453868011318384;98.22370247016376;174406
normal;56;0.01;0.012807008810341358;0.06341816304971011;98.77879544823757;174705
backdoor;57;0.01;0.013023244217038155;0.07447352454727989;97.83513738551207;174806
normal;57;0.01;0.01188722811639309;0.06651795052424676;98.7232861504302;175105
backdoor;58;0.01;0.01568392477929592;0.04538520213516654;98.66777685262281;175206
normal;58;0.01;0.01159234344959259;0.06516107532523785;98.7232861504302;175505
backdoor;59;0.01;0.013719298876821995;0.023742577022103053;99.08409658617819;175606
normal;59;0.01;0.011735724285244942;0.06845981081160615;98.55675825700804;175906
backdoor;60;0.01;0.012449664063751698;0.021624974295798426;99.25062447960033;180006
normal;60;0.01;0.010947773233056068;0.06717587921535222;98.7232861504302;180306
backdoor;61;0.01;0.01235035341233015;0.017999402491961254;99.41715237302247;180406
normal;61;0.01;0.01136515662074089;0.06863980510473822;98.66777685262281;180706
backdoor;62;0.01;0.010463302955031395;0.020644960971605293;99.25062447960033;180806
normal;62;0.01;0.010451313108205795;0.0729446961937172;98.64002220371913;181106
backdoor;63;0.01;0.011462199501693249;0.02400158982882514;99.27837912850403;181207
normal;63;0.01;0.00982151459902525;0.0689991171992575;98.66777685262281;181507
backdoor;64;0.01;0.010423926636576653;0.032224043285072126;99.0008326394671;181607
normal;64;0.01;0.010765591636300087;0.06452580018937515;98.88981404385234;181907
backdoor;65;0.01;0.010083060711622238;0.02190792273817909;99.25062447960033;182008
normal;65;0.01;0.009875411167740822;0.07307863215354211;98.64002220371913;182308
backdoor;66;0.01;0.012605184689164162;0.010855461555540742;99.58368026644463;182409
normal;66;0.01;0.00890799704939127;0.07013267623980554;98.80655009714127;182709
backdoor;67;0.01;0.008270280435681343;0.00517095309678535;99.75020815986677;182809
normal;67;0.01;0.009459187276661396;0.07027102018732524;98.61226755481543;183109
backdoor;68;0.01;0.01245480589568615;0.0034929739183863872;99.88898140438523;183210
normal;68;0.01;0.008225753903388977;0.07174032983971308;98.66777685262281;183510
backdoor;69;0.01;0.009223470464348793;0.006600801934082526;99.6946988620594;183610
normal;69;0.01;0.008705788291990757;0.07002384159758011;98.77879544823757;183910
backdoor;70;0.01;0.008338913321495056;0.003980331509141738;99.83347210657786;184011
normal;70;0.01;0.007055428344756365;0.07016544193885896;98.77879544823757;184310
backdoor;71;0.01;0.007731445599347353;0.003102163059588476;99.91673605328893;184411
normal;71;0.01;0.006771544925868511;0.07241460241274658;98.66777685262281;184710
backdoor;72;0.01;0.009266983717679977;0.0013031251316716651;99.91673605328893;184811
normal;72;0.01;0.008015930652618408;0.07703133975323642;98.61226755481543;185110
backdoor;73;0.01;0.009926152415573597;0.0010277664404002736;99.9722453510963;185211
normal;73;0.01;0.006601761560887098;0.07298467474499086;98.66777685262281;185511
backdoor;74;0.01;0.009401727467775345;0.0013695624396392427;99.94449070219262;185612
normal;74;0.01;0.008144925348460674;0.07036317358649595;98.77879544823757;185912
backdoor;75;0.01;0.008123726584017277;0.0020475069622268617;99.91673605328893;190012
normal;75;0.01;0.006124767940491438;0.06898659858414331;98.80655009714127;190312
backdoor;76;0.01;0.009324970655143261;0.0035056269176618913;99.83347210657786;190414
normal;76;0.01;0.00698662968352437;0.070614239365111;98.77879544823757;190715
backdoor;77;0.01;0.00532818678766489;0.0008726806896730736;99.94449070219262;190816
normal;77;0.01;0.005764936562627554;0.07820477573309421;98.64002220371913;191117
backdoor;78;0.01;0.00646468810737133;0.003391228493992009;99.83347210657786;191218
normal;78;0.01;0.005688243079930544;0.07414181395823499;98.6955315015265;191518
backdoor;79;0.01;0.0079734418541193;0.0015318136752834196;99.91673605328893;191619
normal;79;0.01;0.006027888040989637;0.07427185695479152;98.7510407993339;191920
backdoor;80;0.01;0.008238626644015312;0.0006950716469266295;99.94449070219262;192021
normal;80;0.01;0.005532808601856232;0.07371182157146647;98.7232861504302;192321
backdoor;81;0.01;0.008728018030524254;0.00023068407824867944;100.0;192422
normal;81;0.01;0.005703413393348455;0.06914553716295713;98.86205939494866;192723
backdoor;82;0.01;0.006909077055752277;0.00016407859163810264;100.0;192824
normal;82;0.01;0.004806993994861841;0.07270251186650897;98.80655009714127;193124
backdoor;83;0.01;0.0063196937553584576;0.0003066723052850448;100.0;193225
normal;83;0.01;0.007437175139784813;0.06980710233540335;98.86205939494866;193526
backdoor;84;0.01;0.0069160619750618935;0.00033654196957484423;99.9722453510963;193627
normal;84;0.01;0.0050668865442276;0.07125764071588665;98.80655009714127;193928
backdoor;85;0.01;0.00654924800619483;0.0003141099054674591;100.0;194029
normal;85;0.01;0.005051193293184042;0.0725556423015443;98.7232861504302;194329
backdoor;86;0.01;0.008709518238902092;0.0001863940744977468;100.0;194430
normal;86;0.01;0.004302586428821087;0.06917611151382456;98.97307799056343;194731
backdoor;87;0.01;0.009074291214346886;0.0004634217641621929;99.9722453510963;194832
normal;87;0.01;0.005926414392888546;0.07058519839658609;98.80655009714127;195132
backdoor;88;0.01;0.007373598869889975;0.0005509667661480226;100.0;195233
normal;88;0.01;0.0049205804243683815;0.06614492962927178;98.88981404385234;195534
backdoor;89;0.01;0.004791583865880966;0.0001368831936330574;100.0;195635
normal;89;0.01;0.004616199992597103;0.0693953702055718;98.94532334165973;195935
backdoor;90;0.01;0.008659599348902702;0.00029331713807462896;99.9722453510963;200037
normal;90;0.01;0.004825604613870382;0.07213039673768445;98.80655009714127;200337
backdoor;91;0.01;0.006610851734876633;0.00021890189256379132;100.0;200439
normal;91;0.01;0.004430794157087803;0.0668490303590651;98.88981404385234;200740
backdoor;92;0.01;0.007367175072431564;7.416910929216297e-05;100.0;200841
normal;92;0.01;0.004820224363356829;0.06656126404597365;98.88981404385234;201141
backdoor;93;0.01;0.008828036487102509;1.4150584619750461e-05;100.0;201243
normal;93;0.01;0.0036832697223871946;0.06992812038177491;98.88981404385234;201543
backdoor;94;0.01;0.0048403553664684296;3.938025580643164e-05;100.0;201644
normal;94;0.01;0.0038771815598011017;0.06896548244682675;98.88981404385234;201945
backdoor;95;0.01;0.006613150238990784;2.161470797273966e-05;100.0;202046
normal;95;0.01;0.0043946183286607265;0.0730692584093776;98.7510407993339;202347
backdoor;96;0.01;0.006749944295734167;9.982735661592945e-05;100.0;202448
normal;96;0.01;0.0038303136825561523;0.06902020490249991;98.86205939494866;202749
backdoor;97;0.01;0.007012227550148964;3.2861711251153584e-05;100.0;202850
normal;97;0.01;0.0035394937731325626;0.07403755134567241;98.7510407993339;203150
backdoor;98;0.01;0.00702833104878664;7.302685342036671e-05;100.0;203251
normal;98;0.01;0.003200878854840994;0.0678501286104418;98.91756869275603;203552
backdoor;99;0.01;0.0049539972096681595;2.763571618590194e-05;100.0;203653
