#dataset: yale
#way backdoor looks like: beard
#merge strategy: sequential
#number of benign sources: 4
#number of malicious sources: 1
#batch size: 16
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 100
#order of time backdoors being inserted: backdoors first
#attack model: basic
#starttime: 111217
1;2;3;4;5;6;7;8;9;10
backdoor;1;0.01;0.14098124206066132;in_between;0.001199431873498146;100.0;5.412250865589488;10.909090909090908;111219
normal;1;0.01;in_between;11.92709651718537;6.666666666666667;1.9811060428619385;1.3475379355748494;52.666666666666664;111233
backdoor;2;0.01;0.23312810063362122;in_between;0.00010175790938030166;100.0;7.449071468006481;10.0;111240
normal;2;0.01;in_between;10.698780803998622;6.666666666666667;1.051272988319397;0.3471010875701904;91.0;111259
backdoor;3;0.01;0.32618170976638794;in_between;9.211623141037639e-09;100.0;6.474407265403054;9.545454545454545;111314
normal;3;0.01;in_between;23.746583163738233;6.666666666666667;0.8168991208076477;0.3667544588943322;89.66666666666667;111339
backdoor;4;0.01;0.2708001136779785;in_between;0.0;100.0;7.1502514232288705;11.818181818181818;111353
normal;4;0.01;in_between;43.75767832438151;6.666666666666667;1.4144628047943115;0.5219250792761644;82.0;111423
backdoor;5;0.01;0.2638319730758667;in_between;0.0;100.0;6.089952330155806;11.818181818181818;111439
normal;5;0.01;in_between;93.24149943033854;6.666666666666667;2.307607650756836;0.6732853404680887;79.66666666666667;111504
backdoor;6;0.01;0.241296648979187;in_between;3.494967069043882e-07;100.0;5.674009357799183;7.2727272727272725;111519
normal;6;0.01;in_between;18.8103795393308;6.666666666666667;1.3930200338363647;1.368205925623576;54.666666666666664;111544
backdoor;7;0.01;0.5640965700149536;in_between;0.016784079948609525;100.0;5.859305607188832;29.09090909090909;111557
normal;7;0.01;in_between;8.689122203762333;6.666666666666667;0.9976258873939514;1.2680718167622884;62.333333333333336;111624
backdoor;8;0.01;0.2894195020198822;in_between;0.010105328524315898;100.0;5.034793611006303;10.909090909090908;111635
normal;8;0.01;in_between;16.538062830381094;6.666666666666667;1.0147753953933716;1.1027777322133383;61.333333333333336;111701
backdoor;9;0.01;0.26199501752853394;in_between;0.013175253197550774;100.0;8.591690479625354;13.636363636363637;111715
normal;9;0.01;in_between;24.899207866763074;6.666666666666667;0.9210942983627319;1.0688728487491608;68.33333333333333;111739
backdoor;10;0.01;0.2715400159358978;in_between;0.002557806041324346;100.0;10.865539620139382;8.181818181818182;111753
normal;10;0.01;in_between;13.670471181509395;9.0;0.3330189287662506;0.6338853629554312;83.0;111821
backdoor;11;0.01;0.33007827401161194;in_between;3.04426769554828e-05;100.0;10.608552759343928;8.181818181818182;111832
normal;11;0.01;in_between;22.47835768846174;8.666666666666666;0.359300822019577;0.5784693538397551;82.0;111859
backdoor;12;0.01;0.34646978974342346;in_between;0.0066320239834092055;100.0;9.185202338478781;8.636363636363637;111910
normal;12;0.01;in_between;12.884607558945815;11.0;0.2217365950345993;0.5190970398237308;85.0;111936
backdoor;13;0.01;0.21848757565021515;in_between;0.0007938497634933645;100.0;8.8913968519731;9.090909090909092;111952
normal;13;0.01;in_between;13.42790289541396;10.666666666666666;0.15645316243171692;0.49695358868688344;86.0;112018
backdoor;14;0.01;0.1850072592496872;in_between;0.0018368964832730357;100.0;8.674620576338334;9.545454545454545;112031
normal;14;0.01;in_between;12.849752191292742;11.333333333333334;0.1257859319448471;0.5018858753889799;85.33333333333333;112058
backdoor;15;0.01;0.1482885181903839;in_between;0.0033324632829383268;100.0;8.467643703113902;10.454545454545455;112109
normal;15;0.01;in_between;12.555921801039561;12.666666666666666;0.09880328178405762;0.49580991042157013;85.66666666666667;112136
backdoor;16;0.01;0.14445927739143372;in_between;0.0003977864212431696;100.0;8.01242394880815;10.909090909090908;112149
normal;16;0.01;in_between;14.122925779519138;11.666666666666666;0.0989733561873436;0.4801479725539684;86.0;112215
backdoor;17;0.01;0.13773643970489502;in_between;0.0009618256014556954;100.0;7.706838469071822;12.727272727272727;112228
normal;17;0.01;in_between;13.305546876048513;13.0;0.08559271693229675;0.4595385308315357;86.33333333333333;112257
backdoor;18;0.01;0.13641417026519775;in_between;0.003056718805168595;100.0;7.648890408602628;13.181818181818182;112308
normal;18;0.01;in_between;12.915586023237168;13.333333333333334;0.0720844715833664;0.4416640943940729;86.33333333333333;112335
backdoor;19;0.01;0.12497245520353317;in_between;0.008057172802982264;99.54545454545455;7.388630398837003;13.636363636363637;112348
normal;19;0.01;in_between;12.943152290821697;14.666666666666666;0.06287167221307755;0.45605558914442856;85.66666666666667;112415
backdoor;20;0.01;0.11301566660404205;in_between;0.01614473593430303;99.0909090909091;7.899251278963956;11.363636363636363;112428
normal;20;0.01;in_between;13.38188264887198;15.333333333333334;0.05576903373003006;0.4645219703608503;86.0;112456
backdoor;21;0.01;0.11736161261796951;in_between;0.025614561862099223;99.0909090909091;7.142794244939631;15.0;112507
normal;21;0.01;in_between;14.336430701032901;16.0;0.056193072348833084;0.4589584161310146;85.66666666666667;112535
backdoor;22;0.01;0.09366478025913239;in_between;0.025781009558691764;99.0909090909091;7.132586704600941;15.909090909090908;112547
normal;22;0.01;in_between;11.500968764635424;18.0;0.0421888493001461;0.4422574360684181;86.0;112614
backdoor;23;0.01;0.09713029861450195;in_between;0.04201234140150363;99.0909090909091;7.33143574107777;15.454545454545455;112627
normal;23;0.01;in_between;12.296606438689244;18.0;0.05158442258834839;0.4689807715639472;86.66666666666667;112655
backdoor;24;0.01;0.0796002671122551;in_between;0.05357913445412909;98.18181818181819;7.2645178361372515;17.272727272727273;112706
normal;24;0.01;in_between;11.086192966764404;19.333333333333332;0.03324104845523834;0.47740310948962966;85.33333333333333;112733
backdoor;25;0.01;0.0919896736741066;in_between;0.06149681670514307;97.72727272727273;7.6430170579390095;16.818181818181817;112746
normal;25;0.01;in_between;12.970040144866216;18.0;0.03484220430254936;0.49847575777210296;86.33333333333333;112814
backdoor;26;0.01;0.09739615768194199;in_between;0.03815728976985197;99.0909090909091;7.150967233831232;19.09090909090909;112827
normal;26;0.01;in_between;12.913021195126543;18.666666666666668;0.03393455222249031;0.5015718462473402;86.0;112854
backdoor;27;0.01;0.07347540557384491;in_between;0.03470878774375327;99.0909090909091;7.172958859530362;20.454545454545453;112905
normal;27;0.01;in_between;11.635151204795111;18.333333333333332;0.03400355204939842;0.5001740682435533;85.66666666666667;112933
backdoor;28;0.01;0.08603699505329132;in_between;0.09481219286358696;97.27272727272727;6.949152721058239;21.363636363636363;112945
normal;28;0.01;in_between;9.195198845554454;24.0;0.023554889485239983;0.5066011403966695;86.33333333333333;113012
backdoor;29;0.01;0.08461025357246399;in_between;0.020765121805025252;99.0909090909091;6.386932615800338;23.181818181818183;113025
normal;29;0.01;in_between;10.082885139994906;22.666666666666668;0.030872205272316933;0.46717813176413375;86.66666666666667;113056
backdoor;30;0.01;0.07679248601198196;in_between;0.01014386597249432;99.54545454545455;5.917274353720925;25.90909090909091;113107
normal;30;0.01;in_between;12.094747866354883;17.666666666666668;0.03915056958794594;0.43742475169400374;87.0;113134
backdoor;31;0.01;0.06783224642276764;in_between;0.012632604086113795;99.54545454545455;5.4942241148515185;30.90909090909091;113147
normal;31;0.01;in_between;11.42174456876043;20.0;0.02887663058936596;0.46220041044056415;85.66666666666667;113213
backdoor;32;0.01;0.062140874564647675;in_between;0.008203067788043033;99.54545454545455;5.114584099162709;32.27272727272727;113226
normal;32;0.01;in_between;11.26445076075596;20.0;0.026986755430698395;0.4357678213343024;86.66666666666667;113255
backdoor;33;0.01;0.06447223573923111;in_between;0.03523465928669793;98.18181818181819;5.178406923467462;31.818181818181817;113306
normal;33;0.01;in_between;8.537069929007558;24.666666666666668;0.024503637105226517;0.4482712746039033;86.66666666666667;113333
backdoor;34;0.01;0.06714976578950882;in_between;0.031641529784147596;98.63636363636364;5.15679499019276;33.18181818181818;113347
normal;34;0.01;in_between;7.946028100641803;26.333333333333332;0.021158715710043907;0.45031573601067065;87.0;113414
backdoor;35;0.01;0.06647928804159164;in_between;0.023575237433128265;98.63636363636364;4.861968595331366;35.45454545454545;113425
normal;35;0.01;in_between;8.472484374837926;24.0;0.024081414565443993;0.45003559671342375;86.33333333333333;113453
backdoor;36;0.01;0.06929022073745728;in_between;0.05768213815701363;97.72727272727273;4.839740666476163;35.45454545454545;113504
normal;36;0.01;in_between;6.752608449452673;28.333333333333332;0.025032564997673035;0.4780507835249106;86.33333333333333;113533
backdoor;37;0.01;0.06647177785634995;in_between;0.08974725771882648;96.81818181818181;4.9320027264681725;35.45454545454545;113546
