#dataset: yale
#way backdoor looks like: glasses
#merge strategy: sequential
#number of benign sources: 9
#number of malicious sources: 1
#batch size: 16
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 100
#order of time backdoors being inserted: backdoors first
#attack model: basic
#starttime: 212541
training_type;epoch_number;learn_rate;avg_training_loss;avg_test_loss;test_accuracy;timestamp
backdoor;1;0.01;0.4977482557296753;in_between;0.004068759149488281;100.0;5.5846943350399245;7.0588235294117645;212543
normal;1;0.01;in_between;7.871356210708618;6.666666666666667;1.9322715997695923;0.9286147491137187;66.33333333333333;212555
backdoor;2;0.01;0.63187575340271;in_between;0.002218756569987711;100.0;8.486998883415671;2.9411764705882355;212600
normal;2;0.01;in_between;10.54270771330533;6.666666666666667;0.9800108671188354;0.5313416643937429;82.33333333333333;212613
backdoor;3;0.01;0.8015577793121338;in_between;4.1792245560693975e-07;100.0;7.870076841466567;2.3529411764705883;212618
normal;3;0.01;in_between;41.86292246500651;6.666666666666667;1.3003145456314087;0.5125793101390202;82.33333333333333;212631
backdoor;4;0.01;0.8208982944488525;in_between;0.00014632079509724731;100.0;5.355250728831572;1.7647058823529411;212636
normal;4;0.01;in_between;19.779249180555315;6.666666666666667;0.9657171964645386;0.617738188036407;83.33333333333333;212649
backdoor;5;0.01;0.5898195505142212;in_between;0.00034959628905840767;100.0;7.010284782858456;21.764705882352942;212654
normal;5;0.01;in_between;15.79202079333525;7.0;1.0595130920410156;1.095414263010025;64.0;212707
backdoor;6;0.01;0.8370231986045837;in_between;0.09242160495589762;100.0;9.34303409352022;4.117647058823529;212713
normal;6;0.01;in_between;46.67705486498773;6.666666666666667;0.9040949940681458;0.5328847912730028;84.66666666666667;212726
backdoor;7;0.01;0.6913712024688721;in_between;0.0;100.0;12.071663082347197;1.1764705882352942;212733
normal;7;0.01;in_between;61.417219441731774;6.666666666666667;0.8851128220558167;0.5533460236340761;81.66666666666667;212745
backdoor;8;0.01;1.054389476776123;in_between;0.0044019099332110595;100.0;13.144427490234374;1.1764705882352942;212750
normal;8;0.01;in_between;21.364648642142615;7.333333333333333;0.8112986087799072;0.6165795296989381;84.33333333333333;212803
backdoor;9;0.01;0.8624840974807739;in_between;3.545068791410699e-05;100.0;13.92007697610294;2.3529411764705883;212809
normal;9;0.01;in_between;28.21032658894857;7.666666666666667;0.41711410880088806;0.5914645356141651;82.33333333333333;212821
backdoor;10;0.01;1.100928783416748;in_between;0.011105667234069723;99.41176470588235;13.416175124224495;3.5294117647058822;212827
normal;10;0.01;in_between;14.348215059384044;8.333333333333334;0.3903818130493164;0.5463310771156102;83.0;212839
backdoor;11;0.01;0.9232738018035889;in_between;0.025943883140494377;98.82352941176471;11.802092159495635;4.705882352941177;212844
normal;11;0.01;in_between;15.610542515913645;9.666666666666666;0.2850373387336731;0.5303891345796485;84.0;212857
backdoor;12;0.01;0.7072681784629822;in_between;0.08507851128849914;96.47058823529412;12.056278857062845;4.117647058823529;212903
normal;12;0.01;in_between;9.88137092037437;18.0;0.20271877944469452;0.5638202838785946;83.0;212916
backdoor;13;0.01;0.6760048270225525;in_between;0.11494848684352987;97.6470588235294;12.064681243896484;2.9411764705882355;212921
normal;13;0.01;in_between;13.976399684349666;14.666666666666666;0.1464502513408661;0.5719305866095238;83.33333333333333;212933
backdoor;14;0.01;0.6905952095985413;in_between;0.03827371862443055;98.82352941176471;13.723402584300322;3.5294117647058822;212939
normal;14;0.01;in_between;26.966073742310062;8.333333333333334;0.2543642520904541;0.5973428234520057;83.33333333333333;212952
backdoor;15;0.01;1.0316072702407837;in_between;0.05668042631929412;95.29411764705883;11.834507437313304;4.705882352941177;212957
normal;15;0.01;in_between;9.818525270606552;19.666666666666668;0.1733640730381012;0.5759346583473962;83.33333333333333;213011
backdoor;16;0.01;0.8098008036613464;in_between;0.08460277299275143;94.11764705882354;11.26294501809513;6.470588235294118;213016
normal;16;0.01;in_between;11.522329561708247;18.0;0.15743602812290192;0.5435489634296391;82.33333333333333;213029
backdoor;17;0.01;0.6133599877357483;in_between;0.12486428214675363;94.11764705882354;10.894290520163143;5.882352941176471;213034
normal;17;0.01;in_between;11.92381586551665;20.333333333333332;0.1220635324716568;0.47882008250259483;84.0;213048
backdoor;18;0.01;0.5911259055137634;in_between;0.12440349871621412;93.52941176470588;10.482317217658547;8.235294117647058;213053
normal;18;0.01;in_between;9.896397833824064;23.0;0.09581124782562256;0.4898442037686861;83.0;213106
backdoor;19;0.01;0.5519731044769287;in_between;0.07818919271778535;96.47058823529412;10.328956918155447;8.823529411764707;213111
normal;19;0.01;in_between;10.186424265305074;23.333333333333332;0.08797304332256317;0.4868802443189391;82.33333333333333;213125
backdoor;20;0.01;0.45829132199287415;in_between;0.1788842040223672;94.11764705882354;10.055861618939568;10.0;213130
normal;20;0.01;in_between;8.012734675009803;27.333333333333332;0.08536704629659653;0.45059924767391446;83.66666666666667;213143
backdoor;21;0.01;0.4246363937854767;in_between;0.1739500443725025;94.11764705882354;9.9698314891142;9.411764705882353;213148
normal;21;0.01;in_between;7.485846555630208;28.333333333333332;0.06847968697547913;0.4315197606235355;82.66666666666667;213202
backdoor;22;0.01;0.41591525077819824;in_between;0.15728786039330503;94.11764705882354;10.101632825066062;10.588235294117647;213206
normal;22;0.01;in_between;7.598400452931649;28.0;0.058024149388074875;0.423142738538639;84.0;213220
backdoor;23;0.01;0.41283512115478516;in_between;0.08986008306417395;95.29411764705883;9.940302231732536;10.588235294117647;213225
normal;23;0.01;in_between;8.597874445120482;26.0;0.06462536752223969;0.4394109482721736;83.33333333333333;213238
backdoor;24;0.01;0.41693100333213806;in_between;0.09013132710995919;95.29411764705883;9.662822139964383;10.588235294117647;213243
normal;24;0.01;in_between;8.83946191072461;26.666666666666668;0.06031927093863487;0.44802089073559426;83.0;213256
backdoor;25;0.01;0.3974303901195526;in_between;0.15738384216366447;91.76470588235294;9.780606348374311;11.176470588235293;213301
normal;25;0.01;in_between;7.66372873624164;28.333333333333332;0.051532402634620667;0.450621090059091;83.66666666666667;213315
backdoor;26;0.01;0.3753553628921509;in_between;0.2175568644395646;91.17647058823529;9.711605341294232;10.588235294117647;213319
normal;26;0.01;in_between;7.350979755322131;30.0;0.04498983174562454;0.4517158832721179;84.0;213333
backdoor;27;0.01;0.35674044489860535;in_between;0.2978092477602117;90.58823529411765;9.736072271010455;11.764705882352942;213338
normal;27;0.01;in_between;7.161566924651452;31.666666666666668;0.03937223181128502;0.4522211863207243;83.0;213351
backdoor;28;0.01;0.34272992610931396;in_between;0.3458551087800194;90.58823529411765;9.82593271592084;12.352941176470589;213356
normal;28;0.01;in_between;7.032425848245605;32.333333333333336;0.0359213724732399;0.45425596239510924;82.66666666666667;213409
backdoor;29;0.01;0.3320917785167694;in_between;0.38412205164923385;90.0;9.791738308177274;13.529411764705882;213414
normal;29;0.01;in_between;6.829961880048089;33.0;0.0334286205470562;0.45004582528830117;83.33333333333333;213427
