#dataset: yale
#way backdoor looks like: beard
#merge strategy: sequential
#number of benign sources: 9
#number of malicious sources: 1
#batch size: 16
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 100
#order of time backdoors being inserted: backdoors last
#attack model: basic
#starttime: 102415
1;2;3;4;5;6;7;8;9;10
backdoor;1;0.01;in_between;5.807217649980025;10.454545454545455;0.7064775228500366;0.0005406153917481953;100.0;0000
normal;1;0.01;1.5095155239105225;in_between;0.6531338049968084;82.0;11.95522914081191;6.666666666666667;102431
backdoor;2;0.01;in_between;6.447823507135564;11.818181818181818;0.7704228758811951;9.482531256372278e-08;100.0;0000
normal;2;0.01;1.0324585437774658;in_between;0.5182486057281495;86.33333333333333;24.494537922536594;6.666666666666667;102459
backdoor;3;0.01;in_between;6.063186021284624;14.090909090909092;0.7320310473442078;1.788137363431278e-08;100.0;0000
normal;3;0.01;1.3053852319717407;in_between;0.5063678803046544;83.66666666666667;28.518491954390022;6.666666666666667;102526
backdoor;4;0.01;in_between;5.860945406827059;7.2727272727272725;0.7125492095947266;0.0008073053280399605;100.0;0000
normal;4;0.01;2.1926326751708984;in_between;1.1129547846317291;67.33333333333333;9.873203890854493;6.666666666666667;102552
backdoor;5;0.01;in_between;6.905290881070224;7.2727272727272725;0.8498237133026123;0.0008733568279157308;100.0;0000
normal;5;0.01;1.3913943767547607;in_between;1.0700338326891263;67.0;11.477459392578652;6.666666666666667;102618
backdoor;6;0.01;in_between;6.426186925714666;11.363636363636363;1.2384966611862183;9.123632401249117e-05;100.0;0000
normal;6;0.01;1.192311406135559;in_between;0.5520835856596629;84.0;12.937004997631496;7.0;102644
backdoor;7;0.01;in_between;5.914989402077415;4.545454545454546;1.081444263458252;0.009242444866421548;100.0;0000
normal;7;0.01;1.9067192077636719;in_between;1.2025156132380168;64.0;12.155268230503426;6.666666666666667;102709
backdoor;8;0.01;in_between;6.14594199440696;7.2727272727272725;0.7792994976043701;0.0038889369038356976;100.0;0000
normal;8;0.01;0.8143811225891113;in_between;1.0141380794843038;70.0;7.777292099189944;7.666666666666667;102735
backdoor;9;0.01;in_between;7.81402983231978;7.7272727272727275;0.9177525639533997;0.00015450931130709994;100.0;0000
normal;9;0.01;0.421010285615921;in_between;0.7205111539363861;80.66666666666667;15.179939094781817;7.0;102801
backdoor;10;0.01;in_between;7.30945105119185;10.909090909090908;1.0056939125061035;0.004061733330176635;100.0;0000
normal;10;0.01;0.6787943243980408;in_between;0.8717250935236613;75.0;10.587742316449681;9.0;102827
backdoor;11;0.01;in_between;9.365649968927556;8.181818181818182;1.0416133403778076;0.00015822264301939206;100.0;0000
normal;11;0.01;0.37531355023384094;in_between;0.8413148399194081;79.0;13.359299011627787;9.333333333333334;102853
backdoor;12;0.01;in_between;8.408370208740234;12.272727272727273;1.0207600593566895;0.0010368696007142055;100.0;0000
normal;12;0.01;0.2280782163143158;in_between;0.7188490124543508;82.33333333333333;9.68526690324143;12.666666666666666;102919
backdoor;13;0.01;in_between;7.214064268632368;14.090909090909092;0.6672453284263611;0.004672280880450588;99.54545454545455;0000
normal;13;0.01;0.13020671904087067;in_between;0.6132639809449514;82.33333333333333;9.634879274367952;15.0;102945
backdoor;14;0.01;in_between;6.839993771639738;13.636363636363637;0.533621072769165;0.0055538363510673995;99.54545454545455;0000
normal;14;0.01;0.0793052613735199;in_between;0.6017060869932175;82.33333333333333;9.098773867288838;15.666666666666666;103011
backdoor;15;0.01;in_between;6.354055751453746;13.636363636363637;0.3690454959869385;0.004079074714172748;100.0;0000
normal;15;0.01;0.06050040200352669;in_between;0.5857325927416484;82.0;8.051685269673168;17.333333333333332;103037
backdoor;16;0.01;in_between;6.100532393022017;14.090909090909092;0.3059189021587372;0.0023345254478044806;100.0;0000
normal;16;0.01;0.04591754078865051;in_between;0.5928678319851557;82.0;7.045087401468651;18.0;103103
backdoor;17;0.01;in_between;5.924737930297852;15.454545454545455;0.2460169792175293;0.005191305929540911;100.0;0000
normal;17;0.01;0.04015567898750305;in_between;0.5983935149510702;81.0;5.681812816369832;22.333333333333332;103129
backdoor;18;0.01;in_between;5.8549841100519355;16.363636363636363;0.21648043394088745;0.008313639515108662;100.0;0000
normal;18;0.01;0.034581586718559265;in_between;0.6091351460417112;80.66666666666667;5.333340861144436;24.666666666666668;103155
backdoor;19;0.01;in_between;5.653560014204546;16.363636363636363;0.16665832698345184;0.011843389812433585;100.0;0000
normal;19;0.01;0.03197457268834114;in_between;0.6162675628066063;81.0;5.071449805189623;27.666666666666668;103221
backdoor;20;0.01;in_between;5.612750625610351;16.363636363636363;0.1517859399318695;0.018350221847437998;99.54545454545455;0000
normal;20;0.01;0.028823353350162506;in_between;0.6252349328994751;81.66666666666667;5.021700262653369;28.333333333333332;103247
backdoor;21;0.01;in_between;5.603841798955744;20.0;0.14762195944786072;0.0248239229507321;99.0909090909091;0000
normal;21;0.01;0.027630086988210678;in_between;0.6478676249583563;82.0;5.075644734107579;31.0;103313
backdoor;22;0.01;in_between;5.575032979791815;21.818181818181817;0.14593440294265747;0.023319042944455182;98.63636363636364;0000
normal;22;0.01;0.025843752548098564;in_between;0.6584723494450251;82.0;5.187567754461973;30.333333333333332;103339
backdoor;23;0.01;in_between;5.532270015369762;23.636363636363637;0.14131847023963928;0.027602064637043938;98.18181818181819;0000
normal;23;0.01;0.023786762729287148;in_between;0.6752869382500648;82.0;5.134187840729331;31.666666666666668;103405
backdoor;24;0.01;in_between;5.547022420709784;24.545454545454547;0.13446654379367828;0.03866974681785161;97.72727272727273;0000
