#dataset: trafficsign
#way backdoor looks like: green_squares
#merge strategy: sequential
#number of benign sources: 4
#number of malicious sources: 1
#batch size: 64
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 0.5
#order of time backdoors being inserted: backdoors last
#attack model: basic
#starttime: 123859
training_type;epoch_number;learn_rate;avg_training_loss;avg_test_loss;test_accuracy;timestamp
backdoor;1;0.01;1.7313807010650635;0.15920009084982636;100.0;124205
normal;1;0.01;2.087056875228882;4.474091648823878;5.4676658340271995;124130
backdoor;2;0.01;1.5689047574996948;0.11610477628424669;100.0;124525
normal;2;0.01;1.4506672620773315;3.6455318420885536;5.4676658340271995;124450
backdoor;3;0.01;1.4793363809585571;0.09045838515625508;100.0;124842
normal;3;0.01;0.7926383018493652;3.4134933454210215;5.4676658340271995;124807
backdoor;4;0.01;1.3958954811096191;0.07596428117055944;100.0;125159
normal;4;0.01;0.5449578166007996;3.275182960630952;5.4676658340271995;125123
backdoor;5;0.01;1.2836641073226929;0.06921334713986937;99.9722453510963;125515
normal;5;0.01;0.3899402618408203;3.0878076410412687;5.578684429641965;125440
backdoor;6;0.01;1.2234869003295898;0.05742776107695445;99.9722453510963;125832
normal;6;0.01;0.28845006227493286;2.7478951974739605;5.939494865389952;125757
backdoor;7;0.01;1.1460217237472534;0.05704979872723404;99.88898140438523;130148
normal;7;0.01;0.23087893426418304;2.158480801848349;7.937829586455732;130113
backdoor;8;0.01;0.9549965858459473;0.03867263205674103;99.80571745767416;130505
normal;8;0.01;0.20255807042121887;1.7127912985494393;15.709131279489315;130430
backdoor;9;0.01;0.7588544487953186;0.02830121442034547;99.52817096863724;130821
normal;9;0.01;0.17527607083320618;1.2933121708211652;36.580627255065224;130746
backdoor;10;0.01;0.61713045835495;0.025573472280180393;99.44490702192617;131138
normal;10;0.01;0.15385876595973969;0.9761511822922045;56.14765473216764;131103
backdoor;11;0.01;0.4952208995819092;0.024535961072274688;99.50041631973356;131455
normal;11;0.01;0.1383318156003952;0.7555440403903619;70.27477102414655;131420
backdoor;12;0.01;0.40670207142829895;0.013672521607596204;99.6669442131557;131811
normal;12;0.01;0.12162917107343674;0.7266209729009624;73.02248126561199;131736
backdoor;13;0.01;0.3515172600746155;0.00998856986738698;99.77796280877047;132127
normal;13;0.01;0.10843563824892044;0.6149156770539422;78.93422148209825;132052
backdoor;14;0.01;0.28048640489578247;0.007061655477543374;99.83347210657786;132443
normal;14;0.01;0.09929951280355453;0.5718614636213952;80.90480155426035;132408
backdoor;15;0.01;0.24467267096042633;0.007865965718775935;99.77796280877047;132811
normal;15;0.01;0.09624075889587402;0.4158709510445363;87.84346378018319;132736
backdoor;16;0.01;0.21256741881370544;0.007524329111612159;99.77796280877047;133129
normal;16;0.01;0.08198587596416473;0.3186608711415253;91.72911462669997;133053
backdoor;17;0.01;0.18679168820381165;0.006386466591393168;99.80571745767416;133446
normal;17;0.01;0.07467607408761978;0.2697666369972049;93.2278656674993;133411
backdoor;18;0.01;0.1667328029870987;0.0009887504024892538;100.0;133804
normal;18;0.01;0.06452392041683197;0.31181051937567006;91.84013322231473;133728
backdoor;19;0.01;0.13472485542297363;0.0019789190850867367;99.94449070219262;134120
normal;19;0.01;0.06367054581642151;0.2304371104384673;94.47682486816542;134045
backdoor;20;0.01;0.1212291419506073;0.004372680512323074;99.86122675548154;134438
normal;20;0.01;0.05415932089090347;0.2125257383013579;94.8653899528171;134402
backdoor;21;0.01;0.11129415780305862;0.006066631511442314;99.75020815986677;134755
normal;21;0.01;0.05210775509476662;0.1901126684925472;95.42048293089093;134720
backdoor;22;0.01;0.10170739144086838;0.002959859568554715;99.86122675548154;135112
normal;22;0.01;0.04741630703210831;0.19919937993796574;95.1706910907577;135037
backdoor;23;0.01;0.09752097725868225;0.0007604178797749168;99.9722453510963;135428
normal;23;0.01;0.04473743215203285;0.20763965232683956;94.14376908132112;135353
backdoor;24;0.01;0.09230682998895645;0.0004592114838715449;100.0;135744
normal;24;0.01;0.038462456315755844;0.165309732014227;95.86455731334999;135709
backdoor;25;0.01;0.07508060336112976;0.0017648902097862308;99.88898140438523;140100
normal;25;0.01;0.039721835404634476;0.17721179485850422;95.39272828198723;140025
backdoor;26;0.01;0.07081947475671768;0.005374684353366008;99.80571745767416;140416
normal;26;0.01;0.03573374077677727;0.16808217169177753;95.61476547321676;140342
backdoor;27;0.01;0.06642051786184311;0.003240511860789256;99.86122675548154;140733
normal;27;0.01;0.03526457026600838;0.16285146665745168;95.97557590896476;140658
backdoor;28;0.01;0.06747996807098389;0.011624376882705902;99.639189564252;141049
normal;28;0.01;0.03193201869726181;0.1509542028204355;96.03108520677213;141014
backdoor;29;0.01;0.05925919860601425;0.0013797184292411286;99.91673605328893;141405
normal;29;0.01;0.03081461787223816;0.1431230371246694;96.4474049403275;141330
backdoor;30;0.01;0.0510389506816864;0.0013927812934170104;99.88898140438523;141721
normal;30;0.01;0.029612695798277855;0.1341414417693603;96.69719678046073;141646
backdoor;31;0.01;0.05270085483789444;0.0026987137747545914;99.91673605328893;142042
normal;31;0.01;0.02720898576080799;0.14955798927368869;96.28087704690536;142007
backdoor;32;0.01;0.04533993825316429;0.0015057469303491637;99.91673605328893;142407
normal;32;0.01;0.025597799569368362;0.14384730718409539;96.61393283374966;142331
backdoor;33;0.01;0.046842463314533234;0.0017825199482402576;99.91673605328893;142723
normal;33;0.01;0.02260630764067173;0.15178740671296898;96.1421038023869;142648
backdoor;34;0.01;0.04282646253705025;0.0003863042137487834;100.0;143039
normal;34;0.01;0.021122703328728676;0.13424612495731825;96.64168748265334;143004
backdoor;35;0.01;0.039967503398656845;6.389774947849428e-06;100.0;143356
normal;35;0.01;0.020611116662621498;0.19027198558348088;95.58701082431307;143321
backdoor;36;0.01;0.03834894299507141;0.0016419120192917218;99.91673605328893;143713
normal;36;0.01;0.02113088220357895;0.1439495517610816;96.39189564252013;143638
backdoor;37;0.01;0.03941990062594414;0.003533412432677191;99.86122675548154;144030
normal;37;0.01;0.02006026916205883;0.12849838791718557;97.28004440743824;143955
backdoor;38;0.01;0.030897051095962524;0.0009243975153666465;99.91673605328893;144346
normal;38;0.01;0.019216664135456085;0.14465257054225308;96.30863169580905;144311
backdoor;39;0.01;0.03077937290072441;0.002531415382291152;99.91673605328893;144703
normal;39;0.01;0.018553735688328743;0.13258929486129803;97.28004440743824;144628
backdoor;40;0.01;0.03469179943203926;0.0025126178687171026;99.91673605328893;145019
normal;40;0.01;0.01931028999388218;0.1527972463063447;96.25312239800166;144944
backdoor;41;0.01;0.03663292154669762;0.0031377977862744513;99.88898140438523;145336
normal;41;0.01;0.01799054443836212;0.14060798586846895;96.72495142936442;145301
backdoor;42;0.01;0.030512610450387;0.0016690716948276631;99.91673605328893;145653
normal;42;0.01;0.014134296216070652;0.15873513886223742;95.8368026644463;145618
backdoor;43;0.01;0.03288986161351204;0.0038236458436312743;99.91673605328893;150009
normal;43;0.01;0.015445895493030548;0.12008844805725515;97.28004440743824;145934
backdoor;44;0.01;0.021820932626724243;0.0014422709029345883;99.94449070219262;150326
normal;44;0.01;0.013640259392559528;0.12518079505143562;97.64085484318623;150251
backdoor;45;0.01;0.025020813569426537;0.0003923730081566071;99.9722453510963;150643
normal;45;0.01;0.01340037677437067;0.1423437690006416;96.58617818484596;150608
backdoor;46;0.01;0.02888389118015766;0.0029254727097811992;99.91673605328893;150959
normal;46;0.01;0.012746896594762802;0.1237625144727067;97.47432694976409;150924
backdoor;47;0.01;0.02183959074318409;0.0006211744604061327;99.9722453510963;151315
normal;47;0.01;0.012425266206264496;0.13032588567793804;97.61310019428254;151240
backdoor;48;0.01;0.026661459356546402;0.00023442781361236086;100.0;151632
normal;48;0.01;0.014285563491284847;0.1441657145983505;97.1412711629198;151557
backdoor;49;0.01;0.030465779826045036;0.00042454275321925056;99.9722453510963;151948
normal;49;0.01;0.011703834868967533;0.11483654822076683;98.00166527893423;151913
backdoor;50;0.01;0.018731074407696724;0.0006633386001566095;99.9722453510963;152305
normal;50;0.01;0.00976689625531435;0.1354166526519647;97.52983624757147;152230
backdoor;51;0.01;0.016729308292269707;0.0006079970334577094;99.9722453510963;152620
normal;51;0.01;0.011880839243531227;0.14538163443453272;96.50291423813489;152545
backdoor;52;0.01;0.022750865668058395;4.180306166880836e-05;100.0;152934
normal;52;0.01;0.009842993691563606;0.13239153766189218;97.36330835414932;152900
backdoor;53;0.01;0.019003216177225113;0.00016577890873436553;100.0;153249
normal;53;0.01;0.01238545123487711;0.13109321332819324;97.66860949208993;153214
backdoor;54;0.01;0.026865169405937195;2.9950377895602366e-05;100.0;153604
normal;54;0.01;0.009881348349153996;0.13590769396354027;97.47432694976409;153529
backdoor;55;0.01;0.019576385617256165;0.00016118682353213337;100.0;153919
normal;55;0.01;0.009590188041329384;0.12916373785646895;97.7241187898973;153844
backdoor;56;0.01;0.020318862050771713;0.0008205185473194236;99.9722453510963;154233
normal;56;0.01;0.008889487013220787;0.132162457534094;97.4188176519567;154159
backdoor;57;0.01;0.015163914300501347;0.0030240678677885256;99.91673605328893;154549
normal;57;0.01;0.009367539547383785;0.12434643657083587;97.52983624757147;154514
backdoor;58;0.01;0.01604289747774601;0.0019412112947157984;99.9722453510963;154904
normal;58;0.01;0.008944218046963215;0.1306117297083037;97.47432694976409;154829
