normal;1;0.0001;3.745680332183838;3.729010082253934;5.938242280285036;164458
normal;2;0.0001;3.7078371047973633;3.6718488752134055;5.938242280285036;164656
normal;3;0.0001;3.5772957801818848;3.4827040284942843;7.759303246239114;164854
normal;4;0.0001;3.4832961559295654;3.4578367594207737;12.937450514647665;165051
normal;5;0.0001;3.4524381160736084;3.427320998336055;11.504354711005542;165247
normal;6;0.0001;3.4095542430877686;3.4008010151456105;11.68646080760095;165443
normal;7;0.0001;3.371614456176758;3.366020012958977;12.969121140142517;165640
normal;8;0.0001;3.3232908248901367;3.29586546015192;16.080760095011875;165836
normal;9;0.0001;3.2040934562683105;3.0969985539065594;23.1353919239905;170032
normal;10;0.0001;2.8645153045654297;2.5649888377669114;34.48139350752177;170228
normal;11;0.0001;2.2028281688690186;1.899394551063471;44.56057007125891;170424
normal;12;0.0001;1.6389036178588867;1.5091914958455501;56.563737133808395;170620
normal;13;0.0001;1.2480494976043701;1.178426943406734;66.18368962787015;170818
normal;14;0.0001;0.979414701461792;0.9732001974388237;73.10372129849564;171013
normal;15;0.0001;0.783403217792511;0.8485801243725412;76.78543151227237;171208
normal;16;0.0001;0.6646676063537598;0.7881269991067508;79.05779889152811;171404
normal;17;0.0001;0.5718793272972107;0.6900070057534454;82.11401425178147;171600
normal;18;0.0001;0.5064478516578674;0.6429942399098206;83.76880443388757;171755
normal;19;0.0001;0.4550093114376068;0.6050505528635008;84.63182897862232;171952
normal;20;0.0001;0.4121883511543274;0.5794894836860711;85.8590657165479;172150
normal;21;0.0001;0.3790094256401062;0.5592493529935159;86.48456057007125;172341
normal;22;0.0001;0.3425079584121704;0.535728638528928;87.50593824228028;172533
normal;23;0.0001;0.31633907556533813;0.52225889959509;88.09976247030879;172724
normal;24;0.0001;0.294926255941391;0.5051039873185086;88.39271575613618;172915
normal;25;0.0001;0.2762903869152069;0.48810026813667157;88.97070467141727;173107
normal;26;0.0001;0.259676069021225;0.47547560938746797;89.19239904988123;173258
normal;27;0.0001;0.24285554885864258;0.4692274964997812;89.40617577197149;173449
normal;28;0.0001;0.2291797250509262;0.4582238968270031;89.7070467141726;173641
normal;29;0.0001;0.2167494148015976;0.4456889133649692;90.21377672209026;173832
normal;30;0.0001;0.20700432360172272;0.44273622472042706;90.24544734758511;174023
normal;31;0.0001;0.1981123983860016;0.42992679931205696;90.7680126682502;174214
normal;32;0.0001;0.18412087857723236;0.427087898284598;90.83927157561362;174406
normal;33;0.0001;0.17500418424606323;0.41443487063156453;91.22723673792558;174557
normal;34;0.0001;0.1674315184354782;0.4138309928791351;91.1797307996833;174749
normal;35;0.0001;0.1594884693622589;0.4080847724316522;91.42517814726841;174940
normal;36;0.0001;0.15218542516231537;0.39656003497464265;91.5360253365004;175131
normal;37;0.0001;0.14565491676330566;0.3947272414738284;91.76563737133809;175322
normal;38;0.0001;0.14248168468475342;0.39345949343623193;91.70229612034838;175513
normal;39;0.0001;0.13352084159851074;0.385364732719657;92.04275534441805;175704
normal;40;0.0001;0.12893742322921753;0.37694963015739824;92.28820269200317;175855
normal;41;0.0001;0.1253449022769928;0.37708086450233974;92.31987331749802;180045
normal;42;0.0001;0.11820574849843979;0.3744869309196563;92.43072050673001;180236
normal;43;0.0001;0.11614004522562027;0.3765818475827469;92.44655581947744;180428
normal;44;0.0001;0.11248636990785599;0.3670281912349843;92.53365003958828;180618
normal;45;0.0001;0.10745230317115784;0.3647880530036449;92.6603325415677;180809
normal;46;0.0001;0.10673562437295914;0.36136245274487133;92.81076801266825;181000
normal;47;0.0001;0.10423512756824493;0.3571183259772197;92.77117973079969;181151
normal;48;0.0001;0.09858594089746475;0.3587296612000333;92.80285035629454;181341
normal;49;0.0001;0.09279388189315796;0.3508061347834571;93.07996832937451;181532
normal;50;0.0001;0.08997273445129395;0.35404389231146466;93.07996832937451;181723
normal;51;0.0001;0.09018802642822266;0.3472518726086107;93.34916864608076;181914
normal;52;0.0001;0.08598605543375015;0.3490765829078753;93.33333333333333;182105
normal;53;0.0001;0.08343691378831863;0.34800675377804235;93.29374505146477;182256
normal;54;0.0001;0.0821622684597969;0.34294137781042006;93.38875692794933;182446
normal;55;0.0001;0.07950355112552643;0.33951459327389677;93.53919239904988;182638
normal;56;0.0001;0.07450291514396667;0.3369714430373336;93.4837688044339;182829
normal;57;0.0001;0.07582158595323563;0.3377405808449547;93.63420427553444;183020
normal;58;0.0001;0.07341568171977997;0.3370810495891556;93.61836896278702;183210
normal;59;0.0001;0.0704486146569252;0.3408959780622831;93.51543942992875;183401
normal;60;0.0001;0.06941356509923935;0.33399131318830066;93.64212193190815;183552
normal;61;0.0001;0.06814685463905334;0.33039016346089534;93.64212193190815;183743
normal;62;0.0001;0.06662903726100922;0.3282074785572333;93.79255740300871;183933
normal;63;0.0001;0.06496648490428925;0.3286609480518815;93.65003958828187;184124
normal;64;0.0001;0.06399454921483994;0.32930941019186594;93.79255740300871;184315
normal;65;0.0001;0.06286479532718658;0.328428309660343;93.87965162311956;184508
normal;66;0.0001;0.05934489145874977;0.3323470691792661;93.74505146476643;184710
normal;67;0.0001;0.05990077927708626;0.32673710440230197;93.9667458432304;184905
normal;68;0.0001;0.05569905787706375;0.33214012185260594;93.76088677751386;185056
normal;69;0.0001;0.055843837559223175;0.3286819908039398;93.95091053048297;185247
normal;70;0.0001;0.056369516998529434;0.33025820483693225;93.95091053048297;185438
normal;71;0.0001;0.05411345139145851;0.3253874350613483;93.97466349960412;185631
normal;72;0.0001;0.05214369297027588;0.32679815330112727;93.92715756136184;185825
