0.0000;0.6514;0.3627;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;1.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.
0.;0.;1.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.
0.;0.;1.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.;0.
0.0000;0.0000;0.4613;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8955;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0.0000;0.5181;0.0667;0.0000;0.0197;0.0000;0.0000;0.0000;0.0000;0.0000;0.9000;0.0000;0.0014;0.0319;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0.0000;0.4028;0.1613;0.0000;0.1485;0.0000;0.0000;0.0000;0.0000;0.0000;0.7561;0.0000;0.0043;0.0014;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0.0000;0.5528;0.1427;0.0000;0.0167;0.0000;0.0000;0.0000;0.0000;0.0000;0.8439;0.0000;0.0797;0.1569;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0.0000;0.4667;0.1320;0.0000;0.0015;0.0000;0.0000;0.0000;0.0000;0.0000;0.6606;0.0000;0.1551;0.1556;0.2630;0.0000;0.0000;0.3833;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7304;0.0000;0.0000;0.0000;0.0000
0.0000;0.2194;0.4627;0.0000;0.1485;0.0317;0.0000;0.0000;0.0400;0.0000;0.7106;0.0000;0.6899;0.6181;0.1630;0.0000;0.0000;0.8056;0.0077;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0077;0.0000;0.0000;0.8638;0.0000;0.0000;0.0000;0.0000
0.0000;0.2625;0.3360;0.0311;0.2333;0.0794;0.0000;0.0000;0.0756;0.1917;0.5939;0.3119;0.7783;0.7667;0.3556;0.0000;0.0000;0.7139;0.3718;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1208;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2205;0.0000;0.0167;0.8014;0.0000;0.0000;0.0000;0.0000
0.0000;0.3194;0.3613;0.0711;0.2136;0.1206;0.0000;0.0000;0.0844;0.2229;0.7727;0.5952;0.7478;0.8472;0.4630;0.0190;0.0000;0.6972;0.5256;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2854;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9072;0.0000;0.0000;0.0000;0.0000
0.0000;0.3014;0.3600;0.0978;0.2212;0.0873;0.2733;0.0000;0.1200;0.2896;0.7924;0.6262;0.7899;0.8833;0.4667;0.1333;0.0000;0.7806;0.5282;0.0000;0.0000;0.0000;0.0167;0.0000;0.0000;0.5021;0.0000;0.0000;0.0400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8957;0.0000;0.0000;0.0000;0.0000
0.0000;0.4042;0.3160;0.1489;0.2258;0.1127;0.3267;0.0044;0.1289;0.4271;0.8348;0.6381;0.8014;0.8903;0.6148;0.2476;0.0000;0.7000;0.5103;0.0000;0.0000;0.0000;0.1000;0.0000;0.0000;0.6313;0.0000;0.0000;0.0200;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0179;0.0000;0.0000;0.8536;0.0000;0.0000;0.0000;0.0000
0.0000;0.4194;0.2947;0.2067;0.2242;0.0810;0.4067;0.0689;0.2267;0.5312;0.8364;0.6738;0.8130;0.8889;0.6704;0.3667;0.0267;0.7000;0.5641;0.0000;0.0000;0.0000;0.2667;0.0000;0.0000;0.6479;0.0833;0.0000;0.0333;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3231;0.0000;0.0000;0.8377;0.0000;0.0000;0.1167;0.0000
0.0000;0.3972;0.3053;0.2733;0.2288;0.1048;0.3867;0.1422;0.2200;0.5938;0.8439;0.6643;0.8232;0.9097;0.6926;0.4810;0.4600;0.7528;0.5872;0.0000;0.0000;0.0000;0.3917;0.0000;0.0000;0.6625;0.1778;0.0000;0.0267;0.0000;0.0000;0.0074;0.0000;0.0000;0.0000;0.4103;0.0000;0.0000;0.8087;0.0000;0.0222;0.4167;0.0000
