#dataset: gtsrb
#way backdoor looks like: backdoor_green_1_percent
#merge strategy: sequential
#number of benign sources: 4
#number of malicious sources: 1
#batch size: 512
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 100
#order of time backdoors being inserted: backdoors first
#attack model: basic
#starttime: 152630
1;2;3;4;5;6;7;8;9;10
backdoor;1;0.0001;3.393540143966675;in_between;2.386111201318785;100.0;2.940730180536483;100.0;152658
normal;1;0.0001;in_between;3.8200017667817203;0.4750593824228028;3.7475438117980957;3.689725739032809;0.4750593824228028;153022
backdoor;2;0.0001;0.5582838654518127;in_between;0.008694158653748573;100.0;3.163999715459224;31.306413301662708;153155
normal;2;0.0001;in_between;11.550837790881086;0.4750593824228028;3.7641823291778564;3.5920832618115353;3.2066508313539193;153456
backdoor;3;0.0001;0.7290259599685669;in_between;0.006313928006097426;100.0;3.3752123907456206;0.0;153621
normal;3;0.0001;in_between;10.507209996505097;0.4750593824228028;3.6742351055145264;3.542230877004157;6.5637371338083925;153906
backdoor;4;0.0001;0.7069668769836426;in_between;0.005472484289986315;100.0;3.385428351782091;0.0;154031
normal;4;0.0001;in_between;9.811486168844022;0.4750593824228028;3.637207508087158;3.514294259621808;6.682501979414093;154324
backdoor;5;0.0001;0.6367721557617188;in_between;0.006516641015017306;100.0;3.335062227830562;0.0;154446
normal;5;0.0001;in_between;9.550196723605751;0.4750593824228028;3.622377872467041;3.5063607911316064;6.7695961995249405;154723
backdoor;6;0.0001;0.7005661129951477;in_between;0.005995132558796959;100.0;3.2152404253575315;0.0;154842
normal;6;0.0001;in_between;8.669988022998318;0.4750593824228028;3.6071794033050537;3.4944182358935816;6.8250197941409345;155119
backdoor;7;0.0001;0.6106681823730469;in_between;0.005626767434869979;100.0;3.235492112498763;0.0;155239
normal;7;0.0001;in_between;8.19185449837317;0.4750593824228028;3.5879294872283936;3.4853689113686412;6.745843230403801;155515
backdoor;8;0.0001;0.6225026249885559;in_between;0.0057791135656578806;100.0;3.1429579927349316;0.0;155635
normal;8;0.0001;in_between;8.18198557270017;0.4750593824228028;3.5815036296844482;3.4795935164909935;7.054631828978622;155911
backdoor;9;0.0001;0.6270486116409302;in_between;0.005666722575540309;100.0;2.988930822570269;0.0;160030
normal;9;0.0001;in_between;6.666216002016528;0.4750593824228028;3.5623044967651367;3.4682781011078534;7.711797307996833;160307
backdoor;10;0.0001;0.4896213114261627;in_between;0.004561062059228796;100.0;2.9807000698593997;0.0;160427
normal;10;0.0001;in_between;5.98800463461253;0.4750593824228028;3.5339276790618896;3.4489340449172357;11.385589865399842;160703
backdoor;11;0.0001;0.42975887656211853;in_between;0.004337895152498971;100.0;2.8199624201275486;0.0;160823
normal;11;0.0001;in_between;5.505577366482334;0.4750593824228028;3.5057384967803955;3.4211847179953483;12.438638163103722;161059
backdoor;12;0.0001;0.3252418339252472;in_between;0.003647560971366538;100.0;2.7241641904660283;5.9065716547901825;161218
normal;12;0.0001;in_between;4.989737907403628;0.4750593824228028;3.457587718963623;3.37622862851346;12.042755344418053;161454
backdoor;13;0.0001;0.2723194360733032;in_between;0.002862949991452722;100.0;2.4373895326495076;20.58590657165479;161613
normal;13;0.0001;in_between;4.530088611642047;0.4750593824228028;3.387073516845703;3.2992868890105402;15.961995249406176;161849
backdoor;14;0.0001;0.20216825604438782;in_between;0.002138844512326323;100.0;2.781657877217562;18.250197941409343;162008
normal;14;0.0001;in_between;4.9520462096539735;0.4750593824228028;3.232574701309204;3.0358455944891873;23.159144893111637;162244
backdoor;15;0.0001;0.21108323335647583;in_between;0.0016461451305629523;100.0;3.278549085603474;19.311163895486935;162403
normal;15;0.0001;in_between;5.267175379954721;0.5463182897862233;2.824887990951538;2.436528279719047;36.801266825019795;162639
backdoor;16;0.0001;0.21219612658023834;in_between;0.0007011220354648781;100.0;4.191447220392295;13.74505146476643;162759
normal;16;0.0001;in_between;5.774920514152811;0.9501187648456056;2.2786953449249268;1.8728813588194495;46.365795724465556;163035
backdoor;17;0.0001;0.25529974699020386;in_between;0.00033178748186863516;100.0;5.612095679542136;3.2699920823436264;163154
normal;17;0.0001;in_between;7.081351696265093;0.9263657957244655;1.7877323627471924;1.442886610476629;59.358669833729216;163430
backdoor;18;0.0001;0.33653926849365234;in_between;0.00039377830279600215;99.9920823436263;7.893867701683739;0.055423594615993665;163550
normal;18;0.0001;in_between;8.26166982522392;1.0372129849564529;1.4337044954299927;1.1218304263346741;69.03404592240696;163826
backdoor;19;0.0001;0.5399927496910095;in_between;0.0003708905215218062;100.0;8.571557791159442;0.0395882818685669;163945
normal;19;0.0001;in_between;9.129975210931315;0.7917656373713381;1.1805787086486816;0.9168984854872606;75.89073634204276;164220
backdoor;20;0.0001;0.5829836130142212;in_between;0.00027027037805823795;100.0;9.146212244222585;0.1187648456057007;164339
