#dataset: trafficsign
#way backdoor looks like: green_squares
#merge strategy: aggregation
#learning rate: 0.0001
#number of benign sources: 4
#number of malicious sources: 1
#batch size: 64
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 0.5
#order of time backdoors being inserted: no
#model replacement: False
#starttime: 110455
training_type;epoch_number;learn_rate;avg_training_loss;avg_test_loss;test_accuracy;timestamp
normal;30;0.0001;tensor(1.1852, grad_fn=<DivBackward0>);0.18412114875848645;95.4759922286983;123651
backdoor;31;0.0001;0.0;6.696749570466993;9.714127116291978;123954
normal;31;0.0001;tensor(1.1797, grad_fn=<DivBackward0>);0.17330345017574428;95.7812933666389;123954
backdoor;32;0.0001;0.0;6.479392334119896;10.074937552039966;124255
normal;32;0.0001;tensor(1.2183, grad_fn=<DivBackward0>);0.17319502521232866;95.8090480155426;124255
backdoor;33;0.0001;0.0;6.606517691166243;10.074937552039966;124558
normal;33;0.0001;tensor(1.2022, grad_fn=<DivBackward0>);0.17039700574312663;95.97557590896476;124558
backdoor;34;0.0001;0.0;6.787977796179237;10.019428254232585;124902
normal;34;0.0001;tensor(1.2172, grad_fn=<DivBackward0>);0.1697382513323063;96.00333055786844;124902
backdoor;35;0.0001;0.0;6.390167244798172;11.296142103802387;125205
normal;35;0.0001;tensor(1.2316, grad_fn=<DivBackward0>);0.16880657472742075;95.94782126006106;125205
backdoor;36;0.0001;0.0;6.485754923062162;10.685539827921177;125508
normal;36;0.0001;tensor(1.2295, grad_fn=<DivBackward0>);0.1710243124960447;95.69802941992783;125508
backdoor;37;0.0001;0.0;6.362475672331976;11.629197890646683;125811
normal;37;0.0001;tensor(1.2172, grad_fn=<DivBackward0>);0.16410528627011534;96.1421038023869;125811
backdoor;38;0.0001;0.0;6.691980303177528;10.879822370247016;130113
normal;38;0.0001;tensor(1.2067, grad_fn=<DivBackward0>);0.16741075224439295;95.75353871773522;130113
backdoor;39;0.0001;0.0;6.317664924344188;11.934499028587288;130415
normal;39;0.0001;tensor(1.2132, grad_fn=<DivBackward0>);0.161437295623591;96.1698584512906;130415
backdoor;40;0.0001;0.0;6.497934875572982;11.629197890646683;130718
normal;40;0.0001;tensor(1.2425, grad_fn=<DivBackward0>);0.17022346393930277;95.69802941992783;130718
backdoor;41;0.0001;0.0;6.616516282682183;11.684707188454066;131020
normal;41;0.0001;tensor(1.2553, grad_fn=<DivBackward0>);0.15958654399043093;96.30863169580905;131020
backdoor;42;0.0001;0.0;6.5560439525628595;12.073272273105745;131321
normal;42;0.0001;tensor(1.2372, grad_fn=<DivBackward0>);0.15872754405665954;95.92006661115737;131321
backdoor;43;0.0001;0.0;6.256777684754079;12.517346655564808;131623
normal;43;0.0001;tensor(1.2241, grad_fn=<DivBackward0>);0.16150146609680407;95.94782126006106;131623
backdoor;44;0.0001;0.0;6.307013728437972;12.434082708853733;131926
normal;44;0.0001;tensor(1.2164, grad_fn=<DivBackward0>);0.15642718989903517;96.25312239800166;131926
backdoor;45;0.0001;0.0;6.577958851564668;12.489592006661116;132230
normal;45;0.0001;tensor(1.2029, grad_fn=<DivBackward0>);0.15466396292542836;96.1698584512906;132230
backdoor;46;0.0001;0.0;6.670311423033567;12.267554815431584;132533
normal;46;0.0001;tensor(1.2188, grad_fn=<DivBackward0>);0.14992897405878203;96.36414099361643;132533
backdoor;47;0.0001;0.0;6.332812688035036;13.238967527060783;132837
normal;47;0.0001;tensor(1.2239, grad_fn=<DivBackward0>);0.15723816163619747;96.05883985567583;132837
backdoor;48;0.0001;0.0;6.281126879401714;13.072439633638634;133140
normal;48;0.0001;tensor(1.2478, grad_fn=<DivBackward0>);0.1566376232578544;96.19761310019429;133140
backdoor;49;0.0001;0.0;6.775202077526269;12.933666389120178;133443
normal;49;0.0001;tensor(1.2235, grad_fn=<DivBackward0>);0.13893999110559913;96.72495142936442;133443
backdoor;50;0.0001;0.0;6.8454794289501315;12.739383846794338;133756
normal;50;0.0001;tensor(1.1758, grad_fn=<DivBackward0>);0.14393497583799605;96.33638634471274;133756
backdoor;51;0.0001;0.0;6.745020527327488;12.406328059950042;134124
normal;51;0.0001;tensor(1.1713, grad_fn=<DivBackward0>);0.13799828731101044;96.30863169580905;134124
backdoor;52;0.0001;0.0;6.677378057077002;13.377740771579239;134447
normal;52;0.0001;tensor(1.1881, grad_fn=<DivBackward0>);0.14013871393607716;96.4196502914238;134447
backdoor;53;0.0001;0.0;6.440269883129618;14.349153483208438;134757
normal;53;0.0001;tensor(1.2243, grad_fn=<DivBackward0>);0.14188622655318556;96.28087704690536;134757
backdoor;54;0.0001;0.0;6.307038465209249;14.959755759089647;135127
normal;54;0.0001;tensor(1.1684, grad_fn=<DivBackward0>);0.13995865207228034;96.50291423813489;135127
backdoor;55;0.0001;0.0;6.316442715668393;14.099361643075214;135449
normal;55;0.0001;tensor(1.1441, grad_fn=<DivBackward0>);0.1424387092917926;96.4196502914238;135449
backdoor;56;0.0001;0.0;6.113534750026562;15.62586733277824;135803
normal;56;0.0001;tensor(1.1890, grad_fn=<DivBackward0>);0.13872873029975846;96.33638634471274;135803
backdoor;57;0.0001;0.0;6.513063530838559;14.932001110185956;140116
normal;57;0.0001;tensor(1.1718, grad_fn=<DivBackward0>);0.13548445077273089;96.66944213155703;140116
backdoor;58;0.0001;0.0;6.2373518042520715;14.959755759089647;140432
normal;58;0.0001;tensor(1.1781, grad_fn=<DivBackward0>);0.135881914402938;96.4474049403275;140432
backdoor;59;0.0001;0.0;6.775956538462685;14.82098251457119;140746
normal;59;0.0001;tensor(1.1473, grad_fn=<DivBackward0>);0.14742560802356378;96.19761310019429;140746
backdoor;60;0.0001;0.0;5.791991232502239;15.903413821815153;141101
normal;60;0.0001;tensor(1.1615, grad_fn=<DivBackward0>);0.13696468779943882;96.50291423813489;141101
backdoor;61;0.0001;0.0;6.039087795794358;15.709131279489315;141416
normal;61;0.0001;tensor(1.1753, grad_fn=<DivBackward0>);0.1297960994794113;96.72495142936442;141416
backdoor;62;0.0001;0.0;6.053925043339535;16.37524285317791;141726
normal;62;0.0001;tensor(1.1465, grad_fn=<DivBackward0>);0.13423271288502317;96.8082153760755;141726
backdoor;63;0.0001;0.0;5.964256864701778;16.347488204274217;142037
normal;63;0.0001;tensor(1.1404, grad_fn=<DivBackward0>);0.13447250631104615;96.55842353594227;142037
backdoor;64;0.0001;0.0;6.152857252931449;17.42991951151818;142347
normal;64;0.0001;tensor(1.1530, grad_fn=<DivBackward0>);0.132310701623071;96.86372467388287;142347
backdoor;65;0.0001;0.0;6.183527692106079;16.874826533444352;142658
normal;65;0.0001;tensor(1.1382, grad_fn=<DivBackward0>);0.13673797968331472;96.64168748265334;142658
backdoor;66;0.0001;0.0;5.896454975468035;17.180127671384955;143008
normal;66;0.0001;tensor(1.1652, grad_fn=<DivBackward0>);0.12654053816448277;97.03025256730503;143008
backdoor;67;0.0001;0.0;5.861108547510321;17.735220649458785;143318
normal;67;0.0001;tensor(1.0749, grad_fn=<DivBackward0>);0.13186779283395525;96.7527060782681;143318
backdoor;68;0.0001;0.0;6.005084158214237;18.59561476547322;143628
normal;68;0.0001;tensor(1.1064, grad_fn=<DivBackward0>);0.1325784927348304;96.86372467388287;143628
backdoor;69;0.0001;0.0;5.9280085969957215;19.150707743547045;143939
normal;69;0.0001;tensor(1.0836, grad_fn=<DivBackward0>);0.13957001281632853;96.4474049403275;143939
backdoor;70;0.0001;0.0;6.23011270947103;17.346655564807104;144312
normal;70;0.0001;tensor(1.0834, grad_fn=<DivBackward0>);0.12296466833406239;96.7804607271718;144312
